essay_id,batch,score,text_sha256
1c84003,345,2,d6ca356c442149edeeec7897c05cb486f1b00038188186a348064c686dc65cea
5143f3e,345,3,9924df65907ec50686e2d353e045208167bc2f1514845329b23c1ab3a0c6e729
87d2a83,345,4,df45117591f1c0e3de7a3c2e7fc596122b3fd8ee21dd29b99fb66991a409227c
7a9384c,345,2,97b3dfdccf53b91da3759b1e0b587d075d28c8783f0544fa363172f56232fa61
15992f4,346,3,793dde748e1c33e5b964adbe32a597f4be536f984baa7796bfa806843c451551
b602291,346,4,1bf5a94fd160515e1461ac58d14594b110481ff6f8689a4aa80511da6087f3e8
664f9f3,346,2,9829b10190351f9eeaa4f445768727e6e747904070926906e4b05e50bebbce5a
f3d1d93,346,3,00277ce36342892a2d18aa0cb0582d6ab99f0f1ecf9ba1c3796ac35de0df1f31
e2b3961,346,4,7fd9091b381f1d90f47a73cecfdacdecd05e1261e17aab25fd4bc42359e466ba
65d28db,346,2,a7dcafe0a224b42ec26f0ea7e34b166d833ddd98bcb60df0da87241cac8b7bf6
e5ec49d,346,3,8efdbfa2f2cb9f04bb24821aeda5c352cb6061cb081297045de3761c196bcd44
f9c92af,346,4,46e545621c006c2b4e16ae787e8eefe3d56fa70bbacadd72ca21ab3ee0996cad
acc5ef8,346,2,f52fe7c46e7286376842386b779e248e0b691e7a56a54677617ddd749147b4b9
9583fe3,346,3,a459a8113ce209062459e441869526a24c987380a6a5dc7c88b09764b90297bf
41d05c2,346,4,456740f2288014e72b9dbc58a233dde79cf500b73e8d670941542349968808e7
5a7d2db,346,2,38b04e7c8d5b883fbc1ff1a8e417ae4192011981b2d08c33943e5140f84765b1
0760ba5,346,3,5f5281d5d768b3ad2f02a41d2b62ac2dafa624ad5933cb49aab4dfd9d72f3d8d
9fe42f3,346,4,8f1d8773a7d7e9f0fef7769b01cde8e1b5579925ddf1a93753d06ea597f147ae
237beac,346,2,9adb5578350f8a32fdf70496c6f75066b0bf6f30427d1189bd60f9d72f9c3c26
c51810c,346,3,c07ea41176a84459e77b6431c3741b5f23ef4e980c2ea581af087b4a54e5aee3
a0bd23c,346,4,66dff84f0490710d85ef0984aebfcdf32e86059e4d740410de38ec423728f0a4
3d13edb,346,2,49f25df48938564bf9708ba6eca44132d76244269897e1c345cc6380b4931852
9763ea8,347,3,ee1c721def362ae7a36bd61c1ff4bb7016e083882d0a9e859d02a7e79cb34264
d321e59,347,4,e1de1d2eec7991b7d1fc1fddee47ebbd48132ab04442504795846c583998d3aa
da85290,347,2,e60649d26cd295e2fe8c35f486d6a460ab53072f583840234457fc543e12da67
e8faa39,347,3,b0b21cac6be0dc3571610c4b39afaa7f8815f7e24f14dffe377b5cbd12041281
db8b63b,347,4,ce13fbcd85ad557218739fd9e7490980f8beff4e45970224ba779dae5ee64f60
8a60615,347,2,f70dda8a67d9ef5c8c527419fe6aa27eadeb75e99e1bb3de02d869f713ea1b66
84cb271,347,3,06908de1e216b2fb2cc8730a48e07d6c2ffd77ad3ff3630d62caca2e26f081e2
1ca4609,347,4,b59300245f9bc80320edc44c94a63ef2ebf602534b215bcf32c2d8580bfaeafd
42ea1c5,347,2,031eab08625dcf6af2e7c38addc614c04e707c81c0f76da089d916c2f329c5a0
65a3906,347,3,584616d29afc0e745f494a820d1a45fd84034ebbf801081da9db07dd0e013785
9366611,347,4,b6b71d8f794b74b6b05cb086cdfe353665c6749ed726039aa23cb6db5d971e7d
c396ded,347,2,aa825ddcc36a551ab8bea058d2af8a2532a2d3e2dbe092c30a7972554f9c1fcd
bc78068,347,3,6ef0a153f9a77a83594b8e88e76984ee6f23a23323b90d42ce64248a40ba6a5b
6b6e638,347,4,6a6e3f6d43458f26ee52740c5433f2c2a1e40ee3a3900deaaef3d605583030d8
6c02528,347,2,6089e32f504d6277d0b56d3576f8dad48143811e3e279365982d5b58b0637afd
5d14dde,347,3,cf2ca68d567a96204b4120e1298f65860cf9172b323757dd0b3f6c7b110ce24b
beed224,347,4,8fc8c02cad2a372d416a8163fd16d202f7042d5f0d7498b8af020f77a85895f6
b086742,347,2,358a5bc5571bfed615c566f20ae86f7f6d04912e17846657739442013d7bcdc1
ed14a8a,348,3,eda4033e772e88a8547d8f12cb86869fd6e5f02c2a3e8a2a72be4696ff5ad07f
83929a3,348,4,ef29d508ecdf709ca770a5e5c9d5c763cff260555b6c1b0c56f514cb5603f7e1
e65aa9e,348,2,89b16be3f31280e829a33b95c93b2a811b434120abf34f3df01a42beed0f81aa
9914633,348,3,b6aa88e1cc00a6f1107f4980d8e6a1cf41aeb94dfd39d7a856cf7536e8f81bd9
cc18f2f,348,4,d20785032e5053d2913ef575818358f3c282807711eeac50e461f2fd9a3a4ce5
545be4c,348,2,9c67bc9177df00b7dbca9fdf1608394df56cf70a959b15cc37ad0d5186ea125b
6954731,348,3,cc9a9e569dae764620f3d2f8820376820d570413158164c767574b26c9a7277b
b961e76,348,4,b97107f02b99ba24f86ba8cd25089755c196bcbce31b4dcbbb6362b53c054ce6
9f4fbfa,348,2,f39a7fa15e60531e142f82ed654f35bcd325287e7eecd6bf9579c1fcc2597e78
c58321c,348,3,38eff4e38bca2f12542e7fd526f6b6353e5183d8acc666ea630a904d2941d23e
6540816,348,4,10e670953184687f59b54b42994a93c1bceecc937beacf17a01625b04aece852
c9f83ef,348,2,5cdf74bce9922ed66b5fbe5cb4b52273e0ceaf1c169b21c100efa4b8eb836c09
a7cc31c,348,3,64ec0f7f04a937ed1f0595676f039f78f1e4d0f6186fe24891d01c10db5d4609
9d25095,348,4,e7499c040e77a321c7fd4b8dd382cd86eb92191944b83133dd93905500d1a77f
3494df9,348,2,761cac6d18c2e6e06f228c007add46298d6942f8760f2c417da1e9b8569049b6
0d28420,348,3,d8798108e2a181e5f9ecca81ff10c17d6fc57ff35f2b7118dab011acf9ea2b05
f39431c,348,4,9519304905fe3d4c5ae667f8bc9109d1431889712fbc8512354891956fc18f7b
32b9fb3,348,2,2b196bfab53c361ec657efe90faefcfc4330a50484e68b71927932f63eceadda
cc54cd6,349,3,5585e019b62295da913799ad7bfe0606e9fea842b35fffaca6bc53bdd1611b75
de5f4a9,349,4,19652a8e332b50cf9a3b32fa63aaf46ffe236d34a182cf2b1b812f0eed2c68d1
d3eed9a,349,2,db74d8d48a7f17e83356b4486a4f00d41010dc02cf4506c4393055aac180dde6
d712c51,349,3,f07574b57a21b5f18ddf309eea918073e8b560251aa2b49d696c7ebb210198dc
176fce7,349,4,fafa101dfe16f3c3613647e14a46bb43542a3c6d581848e1833620a748f3f880
f3b965c,349,2,86991151b0285a781da1d2c5f821adbbce39ca8fc24f4b3a060586b8acf614f7
cdb8035,349,3,b536f0fdba0a59330fcc8a10b219c49741d845eabb96e77def281c44d165368d
48aee07,349,4,fe2cd25c412b96624c6cd13392f319aa26ba231aa849ed6b8e3a43d3dd454fc1
8d625bf,349,2,0c5dc14f3825711559335f1c7fdbe84916ace0f08c1dd40abd19811657008e90
963aa9d,349,3,add2b96e02d7bce6f9e1165b60aa2ad9bd6df7e15c47a3178bd8d5e3b7513192
280c9d5,349,4,bab3d31b496459ecc8f9b10b9a031b7ad6d32f1e6d35c1a396e46124634a2c4a
87bfbd7,349,2,551dee04cc1321753d696ffabedd92aea5c4769a99538bbddb6363abda255268
da4b065,349,3,bbb400fa2a9772e65ba0a0625c8e756fd5a8aee350cca0502ccfab722c3d2dcb
faa610e,349,4,b27259b00ca387a223dda9959f09683d8b5612ab052875708e5a968c0a282109
4e5e23c,349,2,16fe96d230fc9d9774b87761535d21032144f63a504ece172a8ae2ae3d9c4056
55e8f8c,349,3,c72663b3e2c7e36be230c909d04618f05bee296fee26c610ca19aceb7feb108e
d9fd23e,349,4,1c41db67e3d6f02da366ffff7751544de8a3fc91b851ff416651148f0dcac363
3572e50,349,2,cb99e275fe7d7caba56136a06d2408ba381e14d271947357c0b7299b121876fc
9c3f6e4,350,3,c32eda2e3f6fd6a098648330c9c7ff95b15136c79e339e54e33882cdf686ac7e
1781f4e,350,4,2646ca0e7e3d3039657f4d57f879dcb3f6df4fbbcbc470e22e2940bda43abed4
e4b94b2,350,2,ef2d77a576bb5ef8e95117eb7a6261f54844bc821eeeef71da46d601fa7d3e53
8c1c2c0,350,3,376ccf5e64807b97e00955e4d4dbd6bd0436e7702711ab04491791d4af3acb30
136fadf,350,4,c798da3d34bccd18d17123378deaf19adfed9f20ea6ae4a03d3c705daa3f8f60
e026924,350,2,718ab2d7b5d58eb220f20206117a9ffae3d596dac5efa4d4155572ebb4a43da5
8641cda,350,3,11724df1d265bef60519f8bfe0cdddea3a3ade860d8f6890f3c222a88371060d
7929404,350,4,6c2d224e4213547126e57e114481713cc6161d56b2e12e88ea9c02657cac1446
f4bd162,350,2,78740258da5433a74549dd7e70bf72de3207fc4c0d0f0d79dbfe2f3e9b26d8c6
9d52dd5,350,3,5576ae0395b52c2b5a1330b102b925713b53e6036ca69620907b444db6acf710
41bb18f,350,4,83b91e49a6c6edcc577e3df35aa3033d94e0da3d897ffe748081a01a41491da5
b98a8e7,350,2,76ad8e6ae2f3203c3843a8fe02322a1a7945276b964f814d2bca6cf65a9ffd5c
9be0af0,350,3,da146f34d6ec0ca3dc651bfe15e943196c697f6619f45faadcd541f1764c7a69
5cf885b,350,4,cc614877b273539544b0d7afca618484dd0dc9e9c48fe8a251429da6fa52558e
76c50bd,350,2,afd5b443d7363b895ea8cffafc517cdee6988ca874caa15135cca97395462468
05fa43a,350,3,ac4a25be22b3828358d4560cc34f9f475dfb7cbe4ac1d559603f6a7aad51c258
14675ef,350,4,acfa4386660e244938f63c2d87de267520838b15a62acba07803610e5f140f2f
e2aa3a0,350,2,f5595ff57072a997e9ecd39e417376802aebc9247cbe4f306efb5bb04db964e3
847199c,351,3,c2e9a8d40af6170358a7fed2455cb762a3179f25800a1c36d2d26670c551e66b
04bc9b6,351,4,86d4da34e4cdbaa36822659038e03cd1658ccc87ed98b4308b9751719d8e3fff
ea16a1a,351,2,837125fa626e1dd745e53a9692aa65b87b97a6314e52691bd55d746e75d57303
d292135,351,3,20ea16b7002cec1c3dc7b1d622912d8531ba7960ef47fecb07c348eff3d03649
df22b27,351,4,0eafc6ca1058f09646fcd6b1d94d929599328a52e1a3087c4491f6da64a14ff6
445fe77,351,2,b37ae84c39b58021601d784650a089fba1b80944e7c09698428f695d0dcb0eb6
5711c2b,351,3,eab416a4465d8120deec88d895af4e29e90ff0e3b253887dacd04b3741efdd56
2eddc0b,351,4,ccc29b00e59b1158827d0a6bd02376971b9343136645cf1f754ef7070b28e64d
97b1b67,351,2,a32ccab385934e51c1e43235e37433f95e1892cc8ae04577058ca317cd0f7b7a
adfe724,351,3,be2aac8a4b7f3c7b7b622fe9a258ec99c1a276a7903da699b7a5a075bc7eae10
594ab7d,351,4,c8973261fdafaeb6bc93f94ac1f467590665bf93b53b119846ea70feab6c4527
4fdc11e,351,2,5a601b44c6661912c0f38ef72a350f083760e3da6702276b6d96484f78169b38
e6bbf25,351,3,a41370986d86c4bac36f144bb8f40b4123d558dd38cd4ce87bfa0ae3394ce840
366c019,351,4,78c12ccc7c6868ec4daad60d54ee963be689822e3a5f31525168061fdc40a530
f953262,351,2,b74181cb9a7a7280b6ebc465bed8cb0d7e4e5813fe6ddc0581d246331e06beb3
b106e35,351,3,8edd106f7bf71c8a71e2d7dd997ec18aa99c9b03395cf7b11184d5854076c4ca
dcf06e8,351,4,dde262b27c4b7c64f73799b2fedb65c09da0be074c938a534ffe6bfc792b3c0e
57f53f2,351,2,e440831985bb1d2da3f6bdcb7b71bfb87c0d37651827571115ef07b9bbdc6ba0
ffc9095,352,3,002c889d5575d913f5e2b0ebbadfdb8a1fb537a95fc48a08b10ea3846d7d80b0
f166cf1,352,4,35c1bab31ebb74efddcfd45db91b57fb39680bee1ce625d227cc5a296b08dedd
f312c21,352,2,dc45d4a67eec9eb20f150e31ff7fd39dc1672fdb3825a66121d8dbf75c70e0f9
84150e8,352,3,76d6c0c222c86823d245dbb562a123a4d16bb5aea5bbfc91616de35499334b32
117597e,352,4,4482d99c950b7843ea05285e3f139493c44ba5c6cacc0cde76e1648fd634731b
6b57a15,352,2,7b394eb592cfaacf2f156c45050522da9f52ecf05e7ac31a572d97bb0b699a35
670483d,352,3,381caf65dd2a6aa29e4a12267062a3764783065169a8c2d0032f11f4e14b8534
7136a44,352,4,e6527322f3db650dc8711681a33663e5dfc652333e616bc41ece9820f77b4b1f
6f65bbb,352,2,0631d12a32c0c64eb9e41199d4b79717d807ba6f22121d8bd212522f7e3f56dd
3992f01,352,3,cdf6b3457a99d8152bfdcc0710ff5090078bec4083349fc68d0fa9d8e587574d
bcca4b1,352,4,c842dc1e4b79c905c3fb1e1bd6c7fee540ec6457c75818bdc670776c0188cfe3
57bd6d9,352,2,7dd9ce20525ca1437b6c3a4edc7b12b973a60834c87eb0ec597da9a50486bb03
9b02a20,352,3,90e7713ac69d9647aba569735030a1b4899ac590c5e1e2c4f4b17537f9a39ac4
b431623,352,4,7f90e0d13b5b1d0b9df0e99499ae1389c2943f8f66032b35a3f4f8db13a78f4b
84025bf,352,2,63d7f24899064aa7e6004a2c491dfe7baed065fedebb70fc5b497df7e688418c
719648c,352,3,5092706d3b3414e5142508b6cca1ef8c871b25d514225f76ade0829671e44ef9
5b3b31a,352,4,5188aef57094c06e27bafaa15215a8101aa8afe508eb541857d56aeb00009bad
d635ef5,352,2,91f05dd4fc033363d60ddc98a91078d44bf4c5ea05e65950506f6f77e66d88ca
f3b8391,353,3,4cd40fbe492639571e91c051d6833b602c3675902a6dc1ea23e2af0d29c0b3d5
be2d121,353,4,c86d72b851c03675c3a31ac93fa31620653e14f1d08364e49071f269d0cc66e2
d15c0e4,353,2,a1824cc24a1e6b3736709f7976d007fb367ac922b1125fb805c5d2240c0f46c0
391f6fa,353,3,b0d6ecf785745da42049efcb16dc06357bf8e180d4afcc6152a20e9869cfd5b5
4a45fcd,353,4,f8d1b88637cc7c624dcce74151287dde0aba373f681fee447610dd7f82778216
64f557b,353,2,7911cc2bc3fd78207cabf46ab71ed068e3ae220da7bb2a55b476dc8105d8c08e
f8b885d,353,3,270a18f879cef3af774f8f17654422a7fadd5e9afb315c2dd699d62aef0ae53a
8d0350d,353,4,0ff223f04e08bf6367b941d21c987f5e8e46e531db88afdc9c63106d19e33f13
ecda55c,353,2,1bdef9bc05647afa454b2b5c107db3fb2a2f7c5b815072362d4fda8ca6785b75
6a736aa,353,3,40210160c9fd8f0bc4d439c624bbd8feeda6774cd31f5ce458661c7456ac66e3
3bc1052,353,4,cfe5604359c50e9c5ec51a73d8b8ae9512c30820f473f0c8773ba96a4d2f6e07
6a0460e,353,2,23a1d30538cc52f6692be6faa8af64e6cec3c7b0d0e8e1217b8a44f428ee6917
937b82a,353,3,60943a2ade0e6fd9bfe10a4ce7de7652aca63fb5fca928eada7b0ea30e4eb7c9
4d90b3e,353,4,d40338df48532db1bc7167810fecfbbf0b7928de8a4166f70db8ff01f964189e
5b437eb,353,2,1df877216c046d13b15e466d360f671b9e714ae112a406c098021485014a551c
7885a7d,353,3,faaaa9ceaf24fb861ab1a7ebd8c711628800eab555df93f7595f80c52999d666
86ca13f,353,4,62283ea9cdae8be1566cc7cce9be72b9301f9b35fe428abc38eabb6f2ac17908
9a08fed,353,2,75e0dbae85cd7465ee2042e8c7081ff6f6e604c5debef73c1dc882c2947be612
34ff09f,354,3,47e65404853110b9ec6e1073ac9bff5593aef25a67c3748eb7060b660fa965c5
2be098e,354,4,2c9f000d5846f902e25d07e2d57b2f7d0dda48bd13575d0c78bbf04d4eb458f9
81563a6,354,2,961f5a7d99b0df428b652adbf0c1e2aab724fc7f0372393cd68e6dd8a43d4d5c
f230850,354,3,897c1f7dcd3bd0008e3fcf53c7edc0c031c386ecde8dfda7471d1ae75684f150
d17b0a8,354,4,1fad070ad610bcaedca47e2229120fe930ae47f73c9d261d888f12b6ca80fc3b
9cbb3ed,354,2,a5c4159be4649b5426dac9ac7d71663729675cb798b81918d7ce9cebb312f1d5
2cf189d,354,3,4f93d4f434d74775adf87fd507741ec46490cbc71af5c0afeeffd96beca5aeff
e1de598,354,4,808a39dc7b6d4d0543a5f88340ec3e5c0d64df9f9623caf837b292798a6f1e65
ad846b2,354,2,2dfcaae0a4036494f05e41f07deca3e772d219b08522e1aee88fe9a060f4fa6f
72d3939,354,3,48963ab04d5706e784bb80afae2e582bd16d4660e185307bb6f9ee1779d8c918
065c240,354,4,e6f552b0eb3e9e1c485a645ff9cf83812a09db8a3937722cb41c0df0c8df5c9e
fd0351b,354,2,1d48a77dd20dfb26d9a36add9df27e2521e03fbf378fe48855ef4309ed2a73da
db325fc,354,3,5bd1678cf0b01437d16c76158a148e19baaa698be954be1b3ed07f61038b2fec
74aab02,354,4,507a14f4203280c1506fdb71893855a014d73cb649dcacfbd0cd36a8c98f544e
ddc4ddf,354,2,15d94767186c7821850f7b719badb6cecde8f248fe33b804da376480e411f611
33ee6ce,354,3,2eda44dc42fec3e39b5f14f73332e92f159e496ef7a8bedabba5dbe5355ad08b
778b1c3,354,4,2d0255dcf061126cad274926be21312d5620c66910f0e762d135a82d719936c8
4c08e39,354,2,0c952651738b81f1cf2dbe270df5f187b8f75a9b0e63f940312b8c551066d719
200ea48,355,3,d8ba5d4a292921cf65d2bcf56907a1c16a3ddd1d9a6066f524c39b8a166a8c47
5a7d31b,355,4,8f8cd227691ec27e862063eeb50fe11ee9fee69788329791cc8b6c90f148386f
5730f65,355,2,e30f4e1b047be60cef7a529456593adeb90ec70657c9644b6d22b8ed2c3d48e5
9c06337,355,3,d51943d80cc4369e5a48c20ffffddc805472f813e550717f9c150de3080be296
f932640,355,4,f720c54b0de28a5a49057ecf8035c9296ea72aa0089c59e2822201898c8c39d8
7d6d30a,355,2,071cd359f61f034002b29b56451118decc6c3f914bef47544f623b3962cceb6b
7f5acee,355,3,ab5b426c6a5c2f8345cd59984ac1e1a486e4054c46f9a58dd95c318a7dc9345c
4270df5,355,4,11d48af889e252d126d6d91d5c66fbfa3c535413fd8cb32033ea94b979d19b28
710f583,355,2,9e1a07e8fe0ff924ff86376017de903ef71bf95536b426d54ba5138158b6c3d4
21b56d3,355,3,c10a352b5f040606579c6614f117d073bb8601328fd66cead34560288e224fd6
c5d4de9,355,4,b05738f6007c80051db7c09a12cc6b29fcd08702f5859ec31dff7e4204b9271e
76ad1db,355,2,169c3b1f9c5fb322075776cc5ac95e3f4cded0f5c57bad3176131a58b29469bd
660cbde,355,3,c37b6dfc11ddc1b28671e8b2e1707764f6a66633c5f7e8dfa46705af2bb1bfa1
c6c4bd8,355,4,2e01e4b53832c5ae54db03591ca0c94cf8c0ddfc43ae9876747cb72ca8985513
ada370c,355,2,d8d12058723e187946e0a27aa9e5d8482874cf1ddab5247d848ba6d4f844f2a1
2c9eca0,355,3,2c968ac553075134021e309247f7c0e755b864cdb7ea168feee179e7e7d999fd
0f4a9a2,355,4,4d7f6d39039902540ad662d77fc2c97132d589a351977705e29a26d1b6424b3e
b67f605,355,2,a03da766ccd7274022042867f9459b93b51f677de2c70bab7b6bc5a77063c1ff
dd43506,356,3,44610adb92fdbfeae187514dcc61ed529113ae882360d78eb9c931737cafcacc
82d48f6,356,4,f16a866e3a10b4d5dbf817d43a2e0cbc32d4c116b1bed77d4da403430df3628c
4df2f42,356,2,965daf3835382de341c702a616bf45a3ccb43d69d9cb357390c4c4ba34f25546
0264158,356,3,1bb94765ae6e5184126980d0d32e28eb082c352a51167c1e6d5c7181ebbcb2e3
1085eef,356,4,8d2ce58bb7aeb7ca5216ee039a4bfed579690b7f34556d3530ad3d84ec353a1b
5015b67,356,2,52a57d5be3d14ce763f990e45f457ddd6dce569eacd31644c73322f571007bf9
14f90b2,356,3,4eb82bfc554523f41db8e9b88eca41ea50141ef8347f218b4f3874944507f7a9
12ad17a,356,4,eafe43763a565debad11886ec168e5718cf4a4daa0fcc91a115db1db4a508538
df8563d,356,2,0bec7f1ff18e0a90852f30c09404bb0d5571bc145e54f83de433a612aa60b059
801b999,356,3,6d9c7bc8f393a7a94cb61bb683dc46ebb8f3d9b8a45d55025449a803f1f82093
71d8782,356,4,79362eb99c4c762bb32c16755662b2cac1cc54bca9865d3a8dc050d14c9a031f
084e848,356,2,5f44956c7da458fef4de99eee111c58082574b4593faa6815650e3d6b42d48b8
615bf7d,356,3,e7e8ea18127b0c461b25c4ce6a3bad81b724067222377ab090e0524fd6be9bfe
4db2098,356,4,ecaceb5dbcb611c974b0151fa9c1741a805a10e3f563af53253c63e0fc3aa49d
a4f89e4,356,2,dbb448f1343082c59fada0207d92faf8e9234f7fe9c3ae9306883e92b177aef8
b47a3a8,356,3,4a5404fcfb1a18d15ead901a5690f7a1c68d210852c5aa402f64b6659ab1ed5a
b15e94d,356,4,19b375fdbb6a51e058cb8385ce03b37504573c2a80beeb15d59e3616b1cc053a
ee6e626,356,2,bd0b500b780bd8f61c96ee657acf5460810069a3e40d8acb5b90018bb53f9499
2062bda,357,3,a3240ca806ebb997e074cf0c2f9088011187a27567d19ee25b3068ace8bc20bb
6cf845a,357,4,f62cfaa1116d21351c8939afe3a2d1e5fe644664a7feeeeef5ad528bfedb25d8
3c2b8aa,357,2,28877b1e2e7d319d065eb07e9a7b3ae97290dbc8dd30d206b9b6446b146f8e87
d467bb2,357,3,f92931eca93450e8dafe23c3282b24f2d0091a6ef3c9484a822eab9c043f9de3
815b88f,357,4,0e88cb3dc5ff7eab35c91c736230e0edb1e9f963df64084a269ef59e09c0f872
864d7af,357,2,bc0f21b798bedcff99e8f368509fe65d5cc21f79d16d3d017093bbd94ddbc3c8
c0ff8e8,357,3,77c4735f10b3ad938fac6806dd83a1ceb5c4290487813222261094ec9b80bc82
271dcfb,357,4,097cd70804b75e786107a063d026d0cec63bdec5ccc5c7714457748460fe54e6
da71454,357,2,3966f25a4093b1bf95281170e3abfb6cbd76f8bd908d7fc2cbe6cc132d0a56c7
0cecb68,357,3,ae8a4d9e8880b038d785e80f71bc444d898164ade6cadf93c75238e80adf1b61
c282fd3,357,4,3e9ec6b25330913ea52ac5611f97f9c40f072778c03da5ac727edc16af6e18c9
29851d7,357,2,c4968dfae3acdc0c823d303a6f6f3e6776e1755463d2282ccd508699e87ae0b0
eb7bbaa,357,3,a13d5cd40a9936600d48f4f8f1bd5f17382fe35b057a6c53b456d5452d2171a7
fece07e,357,4,0c4a9319724567257da775580db0938c166d869287fd134e3640e7a78f624fdd
18bfb7e,357,2,220acc279002028c573eeebdd35c69437e926e814b5e5cf8585b3be173dd6af3
b575740,357,3,0a4080e42e0ba70ef1ea47db3e0893399387465230de1faa7626388f1d860e4f
bc3cab8,357,4,2feafe9e51557391bcd80dda3df694affe3987ff140cc91436de751135f83f4d
3a0fd12,357,2,043dd069e4744109ab8da2e8810a8c408f9ec09ac399840dd6113704a0369615
5b1dea8,358,3,cfacfeaa2372b024658a25356f0d62c26f33e66423ab5f5ddd62ee47c66cf3b4
0540b80,358,4,17f3e58871c0b600b001420617fe2c96048e535d291d2880cee55543861abdf6
4923deb,358,2,42abb2480f1f6c06421c457a19fc4a9fc68411481a6f9968c26e816fe3a33bcd
8e01a15,358,3,8857d7afa091fca95f918fbb782576469d053a22a09707a82753a08c5e3c0839
b9cb7ac,358,4,5927cd9bf223f0d043876be9e4c708f60d2ec2631f29fbd60fb988cfdb6f8966
aab8548,358,2,1736373db89288b8c382b82c38284e1ccd0166390e83e2de86064b737eaf6d8c
d29cf7f,358,3,ef0a9e21f59466705ef929dab86027c519e7020f30645f2603d5ed1522ef7cc3
6fc833f,358,4,3d7f1ca786181eb9add8072a0ea64caaff758bff305a3a8aee529c8657aeed94
4c2ae3a,358,2,11e1da01275221838100b7f0ba4492354105041dcc3d77681630625eb00208ec
1f3ac05,358,3,1de602cde7794416fe9c734c9ab3d10c90fcba74d1b1bccbbd30a3e58cf10b8f
f8d19cf,358,4,45cdf2c0d6bfaa5eefdee38399647c0a0565583d66b058aeed5a2fc8237836b4
ef3b33d,358,2,043764ce2bba91233e56533384335ee64602d5d4e6705de86f33d673f9fac4e6
d15a4ad,358,3,782c7aaabe9f7de8a5bb67308585226dad5e01615704d3b24bcb82fad1d2543b
547172d,358,4,6ceeeeba767f4c1ebfbe0335bccc47de8aa5e8ab33f4a507eb5b040102912191
c20f48f,358,2,5a568c0423ec68f36ffac15bf4afd6d66f5a9edaa4cae61f78176d5ec16755d4
8e8e950,358,3,068d20c7aa9f41eeecb2326f92fc1cf4ff965dd61206db7f32f3218965d246d9
0e46514,358,4,53d8e5cc1381f5a2627cc519acfa79041fb5078d0d40abb11e76f35bbfc1e7b5
4ffba77,358,2,568d1c3e0372f68443eca64fd09f4832636f1d3d3785405aff4e69e493a93625
0dd2328,359,3,9f1a92213d7a109439a0d3b1b55007b26d48c3fdecdbe63532ea07786352ce12
7cc1623,359,4,0dbeae0e03a0db01e8d240131fb9d8c99787a098cf4eba663b465ef57ce90c03
f1c44eb,359,2,e3bc5b4e91e598c60a86a517b748e3229cebe4d38ff2f8107530ac56037fc3f6
f457fec,359,3,ed3b68982e5c7b2eeb27ced32f50b43daa434e251db992dacde90e1d62a5c6db
c4359fe,359,4,f95b008dcb7ba33d71a0823ce5539c347e5dbd11837743f316d6dc46c29801fb
d67e3c1,359,2,5edabd2db1498b3fec8f418da902789521706833c4e89a2b565a155407deaeb4
7b48329,359,3,0930aecb8a0ddf23285d6e137bc1cedfc3050147015a7d8429cf53af2a01e052
db8d3d5,359,4,bd85d8da50b00f669ce68b42d92f4e836082bde64280eb0120e43a8cdfe3c362
628797a,359,2,8f581802c6e5bcd87c4bbd77388494d14d08fd1437fa15037fadf2721464ad3a
68fa125,359,3,ff1f9a3480077f943c5794ee1abda04147599ad0d26a58799357dadc6a5e7640
773b6f8,359,4,8c8753f154b28d202fb3d1800ac2a2f42701ad345c49ae5bf66f9cef1d948d4c
21ea962,359,2,b5ade6bf530abccd272f3559663fc1d0cfc06d3f3e13f2a3988b4562d1e88f12
03ec474,359,3,ef94d2fd6caca3ffb097b94735939a6acba2fb147e784ecf0829b2f3c4b29dda
8927e9d,359,4,3f9be13461631af144062aea6d3737e1a79f7fdbb338ce9de4f9355bdf7a7655
1e98d70,359,2,05cfea826c979b07cab156f0fb69648fbb3e398d57688fc347f401b9ef09661b
927c364,359,3,f19355bb9a41ff578f7e14ef071e5864e1bb75fce037c28effe8780c7bbc7fe1
8b885de,359,4,cc262014859997feb53c7a63e4f835167cdb191e1f9e15235ee50b55d75d6fb9
69fd284,359,2,782facb1b8cb15d38bef9636793abdbed7ea9de599c75344c7d5292c5bca0a5d
f3fbc5b,360,3,20bfd3a9006b4a2155da22790f3df8a2fbd474ce3f44ee15cb6f0d5af4f1e016
0639535,360,4,7bfb4a64e0577ef161d910f37cb6a510041a451d7fe579cdb0e67bec91b341ea
6962895,360,2,7e75b5b7c7167f3519c3966de83fcdbce2d986668ff154db94949164b176a720
80f0b1c,360,3,3d90d674da2a195ade366b1a3f4548c5819bf6dcb255a62467d9ab555cd5fbf2
fe6ef52,360,4,76a1137328ad1942cf756964d9e410d69d8c4762017ac4951426e619cfb48d8e
6a92849,360,2,43d0013721687112faa7206f343e0e997623d88329cbd2dcaccdf42504d36275
174eb65,360,3,c002a12a4efde985de3dd38e5a394a87c921f3e4b2e7b608e7d8fb4d63a350d8
07c48b4,360,4,b19121c6de66154bdebe3547d529638c4bee4cbfa7324f2fe5f20463edfedac7
6e79fe9,360,2,37e700bbeb794d8f863462fd292e3461c04574d32cf80a6933e1452d5eabbcbf
f87f7f7,360,3,775b67462d9da3d7fa5c7999485bfc69db85bcd7918a9f3437566b940511b6c9
77f3342,360,4,d1d9a7c3e37208ae9ed852bc86792bcf49bac79cf062ed6aed74ca5be0a7ca91
